condition,id,GC,length,n_experiments,min_bc,min_ci,min_co,enrichment
Dark,bHLH_1:16991292-16991541_binding_1294,0.382353,170,2,13,633,693,0.08040168393570943
Dark,bHLH_1:16991292-16991541_binding_1301,0.376471,170,2,9,455,410,0.21103489232605585
Dark,bHLH_1:16991292-16991541_binding_1459,0.376471,170,2,10,507,587,0.28093014087686274
Dark,bHLH_1:16991292-16991541_binding_1475,0.388235,170,2,16,790,1112,0.44549841891735065
Dark,bHLH_1:16991292-16991541_reference_binding_2720,0.382353,170,2,6,307,376,0.2907528651616109
Dark,bHLH_1:17037030-17037279_non_binding_1517,0.411765,170,2,8,294,141,-1.0155806335995345
Dark,bHLH_1:17037030-17037279_non_binding_1756,0.429412,170,2,15,674,524,-0.20944739956083508
Dark,bHLH_1:17037030-17037279_reference_binding_2802,0.417647,170,2,15,856,476,-0.8779742448342469
Dark,bHLH_1:17051161-17051410_binding_1283,0.411765,170,2,3,94,36,-1.2709945190798893
Dark,bHLH_1:17051161-17051410_binding_1396,0.411765,170,2,5,167,50,-1.5183999931333427
Dark,bHLH_1:17051161-17051410_binding_207,0.435294,170,2,5,151,35,-1.9163367299141303
Dark,bHLH_1:17051161-17051410_binding_213,0.411765,170,2,5,155,57,-1.5810867449016366
Dark,bHLH_1:17051161-17051410_binding_259,0.411765,170,2,1,68,20,-1.282943445420418
Dark,bHLH_1:17051161-17051410_binding_303,0.4,170,2,3,138,31,-2.163441626494264
Dark,bHLH_1:17051161-17051410_reference_binding_2172,0.411765,170,2,9,267,83,-1.6968738792878115
Dark,bHLH_1:17059539-17059788_binding_105,0.458824,170,2,18,877,326,-1.364019700587833
Dark,bHLH_1:17059539-17059788_non_binding_684,0.458824,170,2,19,745,404,-0.9715985627742307
Dark,bHLH_1:17059539-17059788_reference_binding_2096,0.452941,170,2,19,918,488,-0.9474911328372282
Dark,bHLH_1:17080228-17080477_binding_126,0.417647,170,2,13,429,449,0.0032084582514078225
Dark,bHLH_1:17080228-17080477_binding_176,0.411765,170,2,8,289,178,-0.7053720613067018
Dark,bHLH_1:17080228-17080477_binding_184,0.4,170,2,5,165,84,-0.9389773497178725
Dark,bHLH_1:17080228-17080477_reference_binding_2114,0.405882,170,2,12,623,276,-1.0466137333407761
Dark,bHLH_1:17100871-17101120_non_binding_901,0.405882,170,2,17,726,453,-0.7481057243793614
Dark,bHLH_1:17100871-17101120_reference_binding_2640,0.4,170,2,12,494,174,-1.3047001459182734
Dark,bHLH_1:1713548-1713797_binding_1116,0.494118,170,2,3,124,387,1.5857721629222905
Dark,bHLH_1:1713548-1713797_binding_60,0.494118,170,2,3,82,277,1.6469675243670596
Dark,bHLH_1:17171121-17171370_binding_1059,0.535294,170,2,3,213,38,-2.3467253150184466
Dark,bHLH_1:17171121-17171370_reference_binding_2705,0.541176,170,2,8,314,107,-1.734534409007161
Dark,bHLH_1:17280893-17281142_non_binding_1817,0.329412,170,2,18,825,969,0.24649010033758595
Dark,bHLH_1:17280893-17281142_non_binding_1856,0.329412,170,2,21,575,816,0.5140189214788765
Dark,bHLH_1:17280893-17281142_non_binding_1916,0.347059,170,2,21,738,1352,0.8444821985772881
Dark,bHLH_1:17280893-17281142_reference_binding_2941,0.323529,170,2,21,798,1055,0.41402812965589064
Dark,bHLH_1:17344885-17345134_binding_76,0.264706,170,2,4,266,857,1.795174173968544
Dark,bHLH_1:17344885-17345134_reference_binding_2072,0.288235,170,2,12,519,2174,2.0824932015993864
Dark,bHLH_1:17384880-17385129_non_binding_1575,0.447059,170,2,8,279,1288,2.0353350705830815
Dark,bHLH_1:17384880-17385129_non_binding_557,0.452941,170,2,6,158,706,2.000003808987079
Dark,bHLH_1:17384880-17385129_reference_binding_2388,0.447059,170,2,10,361,1424,2.0159823902042824
Dark,bHLH_1:17405579-17405828_non_binding_1955,0.247059,170,2,13,570,658,0.30342985883157014
Dark,bHLH_1:17405579-17405828_reference_binding_2977,0.241176,170,2,6,246,432,0.8990157698263878
Dark,bHLH_1:17445879-17446128_binding_1062,0.452941,170,2,23,1302,380,-1.7184837141455085
Dark,bHLH_1:17445879-17446128_binding_1206,0.452941,170,2,11,433,197,-1.1720062923529426
Dark,bHLH_1:17445879-17446128_binding_492,0.464706,170,2,6,364,232,-0.6569929955636384
Dark,bHLH_1:17445879-17446128_reference_binding_2330,0.447059,170,2,8,405,181,-1.2296563193769183
Dark,bHLH_1:17499705-17499954_non_binding_1985,0.270588,170,2,6,305,921,1.6977506148320654
Dark,bHLH_1:17499705-17499954_reference_binding_2985,0.311765,170,2,11,452,1418,1.646581839709511
Dark,bHLH_1:17529347-17529596_binding_479,0.458824,170,2,11,579,226,-1.3428146695109509
Dark,bHLH_1:17529347-17529596_reference_binding_2324,0.476471,170,2,13,577,232,-1.0085909437322351
Dark,bHLH_1:1761393-1761642_binding_1267,0.405882,170,2,6,188,90,-1.0723373739722353
Dark,bHLH_1:1761393-1761642_binding_379,0.411765,170,2,6,200,83,-1.3482243745399545
Dark,bHLH_1:1761393-1761642_binding_462,0.411765,170,2,4,175,78,-1.1838821313008459
Dark,bHLH_1:1761393-1761642_reference_binding_2269,0.4,170,2,5,236,98,-0.9303754435575788
Dark,bHLH_1:17627809-17628058_non_binding_669,0.570588,170,2,3,194,452,1.4094797353099433
Dark,bHLH_1:17627809-17628058_non_binding_935,0.576471,170,2,3,130,255,0.8971941519558593
Dark,bHLH_1:17627809-17628058_reference_binding_2478,0.576471,170,2,8,296,802,1.4047158430837028
Dark,bHLH_1:17633431-17633680_non_binding_1759,0.294118,170,2,8,274,261,-0.09880705722462876
Dark,bHLH_1:17633431-17633680_non_binding_1896,0.294118,170,2,1,22,26,0.48709294106041223
Dark,bHLH_1:17633431-17633680_reference_binding_2913,0.288235,170,2,5,286,351,0.24174475971414244
Dark,bHLH_1:1766042-1766291_non_binding_859,0.505882,170,2,4,267,111,-1.3036435644913709
Dark,bHLH_1:1766042-1766291_reference_binding_2609,0.511765,170,2,7,403,371,0.014514931600856679
Dark,bHLH_1:1769902-1770151_non_binding_992,0.376471,170,2,2,32,37,0.23089801703485785
Dark,bHLH_1:1769902-1770151_reference_binding_2679,0.376471,170,2,3,156,155,0.14607464665831965
Dark,bHLH_1:17700079-17700328_non_binding_804,0.458824,170,2,24,1070,968,-0.17741981127159273
Dark,bHLH_1:17700079-17700328_reference_binding_2577,0.458824,170,2,17,872,619,-0.4829694023535496
Dark,bHLH_1:17720326-17720575_non_binding_739,0.458824,170,2,10,346,267,-0.35014254797854405
Dark,bHLH_1:17720326-17720575_reference_binding_2531,0.464706,170,2,11,388,196,-0.956262433131408
Dark,bHLH_1:17750399-17750648_non_binding_1500,0.4,170,2,13,432,191,-1.221115075972964
Dark,bHLH_1:17750399-17750648_non_binding_1622,0.4,170,2,14,506,206,-1.2240432119994762
Dark,bHLH_1:17750399-17750648_reference_binding_2792,0.394118,170,2,6,206,75,-1.1898926555457754
Dark,bHLH_1:17871800-17872049_non_binding_1799,0.470588,170,2,20,1113,628,-0.7758604378454298
Dark,bHLH_1:17871800-17872049_non_binding_1995,0.476471,170,2,14,670,413,-0.7181495870864572
Dark,bHLH_1:17871800-17872049_reference_binding_2930,0.482353,170,2,10,365,213,-0.5383086025454391
Dark,bHLH_1:17893968-17894217_non_binding_752,0.441176,170,2,4,254,175,-0.5506059996010485
Dark,bHLH_1:17893968-17894217_reference_binding_2542,0.435294,170,2,8,387,178,-0.948814938392176
Dark,bHLH_1:17920209-17920458_non_binding_711,0.5,170,2,3,33,44,0.4683067248441733
Dark,bHLH_1:17920209-17920458_reference_binding_2513,0.505882,170,2,2,30,16,0.038132720008429155
Dark,bHLH_1:17955545-17955794_non_binding_1802,0.447059,170,2,8,300,138,-1.1651787415118795
Dark,bHLH_1:17955545-17955794_non_binding_885,0.470588,170,2,6,433,138,-1.3928143062216902
Dark,bHLH_1:17955545-17955794_reference_binding_2630,0.464706,170,2,9,578,232,-1.3506894943120566
Dark,bHLH_1:18015487-18015736_non_binding_1778,0.405882,170,2,10,382,150,-1.2358038271149563
Dark,bHLH_1:18015487-18015736_non_binding_1903,0.411765,170,2,9,367,202,-0.8825874778102025
Dark,bHLH_1:18015487-18015736_non_binding_1945,0.4,170,2,10,311,180,-0.72097473112594
Dark,bHLH_1:18015487-18015736_non_binding_834,0.417647,170,2,7,465,170,-1.3929644347522552
Dark,bHLH_1:18015487-18015736_reference_binding_2594,0.435294,170,2,7,312,106,-1.3187597775804334
Dark,bHLH_1:18018116-18018365_binding_1350,0.441176,170,2,13,326,826,1.137813277167645
Dark,bHLH_1:18018116-18018365_non_binding_1584,0.435294,170,2,6,287,465,0.7895996718298165
Dark,bHLH_1:18018116-18018365_reference_binding_2780,0.429412,170,2,6,335,509,0.7334606760409209
Dark,bHLH_1:18051261-18051510_non_binding_1678,0.423529,170,2,2,54,25,-0.640954452717894
Dark,bHLH_1:18051261-18051510_non_binding_1730,0.423529,170,2,2,74,17,-1.5977090085598005
Dark,bHLH_1:18051261-18051510_non_binding_823,0.429412,170,2,4,217,89,-1.0392233044547194
Dark,bHLH_1:18051261-18051510_reference_binding_2588,0.429412,170,2,3,116,46,-1.0924523085115312
Dark,bHLH_1:18052552-18052801_non_binding_1988,0.341176,170,2,14,688,831,0.2077219382239923
Dark,bHLH_1:18052552-18052801_non_binding_818,0.323529,170,2,10,517,633,0.25687988120122096
Dark,bHLH_1:18052552-18052801_reference_binding_2586,0.317647,170,2,8,370,692,0.8911987162459918
Dark,bHLH_1:18091174-18091423_non_binding_1773,0.335294,170,2,12,425,591,0.53801889774237
Dark,bHLH_1:18091174-18091423_non_binding_603,0.347059,170,2,11,396,625,0.6265050093291601
Dark,bHLH_1:18091174-18091423_reference_binding_2424,0.347059,170,2,14,539,907,0.6200239213647829
Dark,bHLH_1:18140758-18141007_binding_140,0.435294,170,2,11,433,297,-0.574293659888651
Dark,bHLH_1:18140758-18141007_reference_binding_2126,0.452941,170,2,11,533,272,-0.9527019995485893
Dark,bHLH_1:18157830-18158079_binding_249,0.352941,170,2,17,726,432,-0.862524204547599
Dark,bHLH_1:18157830-18158079_reference_binding_2199,0.341176,170,2,13,527,267,-1.0705856797477304
Dark,bHLH_1:18182506-18182755_non_binding_1749,0.329412,170,2,6,196,543,1.3802803199185238
Dark,bHLH_1:18182506-18182755_non_binding_616,0.323529,170,2,11,361,977,1.5614832560930747
Dark,bHLH_1:18182506-18182755_reference_binding_2437,0.323529,170,2,11,542,1582,1.4821596913886013
Dark,bHLH_1:18182758-18183007_non_binding_911,0.305882,170,2,10,309,1495,2.18998294836564
Dark,bHLH_1:18182758-18183007_reference_binding_2648,0.311765,170,2,8,330,1142,1.826048588138507
Dark,bHLH_1:18217105-18217354_non_binding_729,0.458824,170,2,5,255,94,-1.3176029265063034
Dark,bHLH_1:18217105-18217354_reference_binding_2525,0.458824,170,2,11,338,120,-1.324925882452443
Dark,bHLH_1:18230743-18230992_binding_1240,0.311765,170,2,2,42,105,1.132221073007697
Dark,bHLH_1:18230743-18230992_binding_1428,0.317647,170,2,3,28,65,1.1990532485524896
Dark,bHLH_1:18230743-18230992_binding_85,0.288235,170,2,2,40,60,1.064998711977324
Dark,bHLH_1:18230743-18230992_reference_binding_2080,0.317647,170,2,5,124,201,0.6691114495846125
Dark,bHLH_1:18231224-18231473_binding_1129,0.417647,170,2,18,685,393,-0.8978747823070952
Dark,bHLH_1:18231224-18231473_reference_binding_2727,0.429412,170,2,9,423,240,-0.8587323055917904
Dark,bHLH_1:18275860-18276109_non_binding_1662,0.376471,170,2,7,384,183,-0.7898473872560796
Dark,bHLH_1:18275860-18276109_reference_binding_2874,0.382353,170,2,6,144,84,-0.6599565160053348
Dark,bHLH_1:1842443-1842692_non_binding_1811,0.341176,170,2,5,196,418,1.0695457841625136
Dark,bHLH_1:1842443-1842692_reference_binding_2937,0.329412,170,2,7,162,209,0.5949211852432876
Dark,bHLH_1:18450397-18450646_non_binding_1726,0.311765,170,2,16,610,1219,1.0251428280837978
Dark,bHLH_1:18450397-18450646_non_binding_520,0.311765,170,2,6,155,196,0.46159604898803636
Dark,bHLH_1:18450397-18450646_reference_binding_2353,0.317647,170,2,11,505,581,0.279827802918854
Dark,bHLH_1:18452483-18452732_non_binding_1910,0.5,170,2,11,342,844,1.3396276778837075
Dark,bHLH_1:18452483-18452732_non_binding_509,0.517647,170,2,9,362,317,-0.09375328376278837
Dark,bHLH_1:18452483-18452732_reference_binding_2342,0.517647,170,2,18,759,1177,0.6230614369094534
Dark,bHLH_1:18479569-18479818_binding_1143,0.435294,170,2,4,97,86,-0.18845258804526707
Dark,bHLH_1:18479569-18479818_reference_binding_2734,0.423529,170,2,4,144,141,0.08952912120276707
Dark,bHLH_1:18526363-18526612_binding_378,0.405882,170,2,3,86,43,-1.0653319319658925
Dark,bHLH_1:18526363-18526612_reference_binding_2268,0.4,170,2,4,118,40,-1.4543824136622374
Dark,bHLH_1:18533912-18534161_binding_1209,0.370588,170,2,2,60,43,-0.30571299728906454
Dark,bHLH_1:18533912-18534161_binding_1219,0.382353,170,2,1,14,6,-1.5378688267140959
Dark,bHLH_1:18533912-18534161_binding_1433,0.382353,170,2,5,120,117,0.005380248509989222
Dark,bHLH_1:18533912-18534161_binding_1448,0.394118,170,2,2,51,14,-1.4409571921442574
Dark,bHLH_1:18533912-18534161_binding_1468,0.382353,170,2,3,67,22,-1.6146112985415257
Dark,bHLH_1:18533912-18534161_binding_310,0.388235,170,2,2,32,24,-0.8373689937748151
Dark,bHLH_1:18533912-18534161_reference_binding_2232,0.388235,170,2,1,13,12,-0.06616059089727941
Dark,bHLH_1:18546150-18546399_binding_1340,0.476471,170,2,10,344,269,-0.3391060332703758
Dark,bHLH_1:18546150-18546399_reference_binding_2777,0.494118,170,2,16,738,491,-0.6743426663245522
Dark,bHLH_1:18551171-18551420_non_binding_1666,0.476471,170,2,12,578,603,0.13416682800430843
Dark,bHLH_1:18551171-18551420_reference_binding_2877,0.476471,170,2,11,465,419,-0.06868854663830655
Dark,bHLH_1:18581607-18581856_binding_24,0.323529,170,2,13,449,1700,2.011588920978146
Dark,bHLH_1:18581607-18581856_non_binding_1740,0.311765,170,2,12,380,1345,1.8063278519354238
Dark,bHLH_1:18581607-18581856_non_binding_1907,0.317647,170,2,16,622,1756,1.5974048432671601
Dark,bHLH_1:18581607-18581856_non_binding_893,0.317647,170,2,15,642,2142,1.7817362318069145
Dark,bHLH_1:18581607-18581856_reference_binding_2024,0.317647,170,2,11,538,1935,1.8965431972824276
Dark,bHLH_1:18640234-18640483_binding_312,0.370588,170,2,10,566,248,-1.1176810909753025
Dark,bHLH_1:18640234-18640483_reference_binding_2234,0.364706,170,2,18,1090,391,-1.459600968919616
Dark,bHLH_1:18662894-18663143_non_binding_523,0.441176,170,2,17,754,1319,0.7694512037202699
Dark,bHLH_1:18662894-18663143_non_binding_698,0.429412,170,2,17,633,764,0.19301397868063824
Dark,bHLH_1:18662894-18663143_reference_binding_2356,0.435294,170,2,9,364,600,0.5950240858554912
Dark,bHLH_1:18676250-18676499_non_binding_519,0.458824,170,2,4,167,82,-0.8899809231983988
Dark,bHLH_1:18676250-18676499_reference_binding_2352,0.464706,170,2,4,97,99,-0.1488701535471457
Dark,bHLH_1:1870220-1870469_non_binding_908,0.370588,170,2,9,322,97,-1.6144098848828663
Dark,bHLH_1:1870220-1870469_reference_binding_2646,0.370588,170,2,3,106,48,-1.3071838908410736
Dark,bHLH_1:18711894-18712143_binding_264,0.4,170,2,13,508,358,-0.41938290898159003
Dark,bHLH_1:18711894-18712143_reference_binding_2206,0.376471,170,2,16,800,723,-0.10282540749278134
Dark,bHLH_1:18730546-18730795_binding_367,0.305882,170,2,6,290,369,0.33563386236277404
Dark,bHLH_1:18730546-18730795_reference_binding_2262,0.311765,170,2,6,305,497,0.7610032895097196
Dark,bHLH_1:18843078-18843327_non_binding_1674,0.458824,170,2,8,407,199,-1.1500603789990458
Dark,bHLH_1:18843078-18843327_reference_binding_2881,0.452941,170,2,10,306,183,-0.7335844199454721
Dark,bHLH_1:18851475-18851724_non_binding_1747,0.335294,170,2,14,657,320,-1.079501044812163
Dark,bHLH_1:18851475-18851724_reference_binding_2908,0.341176,170,2,5,167,83,-0.967546765139766
Dark,bHLH_1:18861198-18861447_binding_75,0.423529,170,2,5,96,150,0.5644464923133514
Dark,bHLH_1:18861198-18861447_reference_binding_2071,0.441176,170,2,5,238,445,0.7946056327811697
Dark,bHLH_1:1887874-1888123_non_binding_627,0.4,170,2,14,543,532,-0.025456920911371514
Dark,bHLH_1:1887874-1888123_reference_binding_2444,0.4,170,2,11,450,321,-0.5335025134759815
Dark,bHLH_1:18899972-18900221_binding_407,0.470588,170,2,6,284,113,-1.552007004162311
Dark,bHLH_1:18899972-18900221_binding_415,0.464706,170,2,4,172,56,-1.6361892087813832
Dark,bHLH_1:18899972-18900221_reference_binding_2285,0.470588,170,2,7,506,118,-1.884249742628472
Dark,bHLH_1:18904088-18904337_non_binding_525,0.335294,170,2,6,392,301,-0.23086539115554916
Dark,bHLH_1:18904088-18904337_reference_binding_2358,0.335294,170,2,13,518,261,-0.6876959259780611
Dark,bHLH_1:18953491-18953740_non_binding_878,0.364706,170,2,11,506,449,-0.12516371503203255
Dark,bHLH_1:18953491-18953740_reference_binding_2623,0.382353,170,2,3,221,211,-0.07824895023327547
Dark,bHLH_1:18964522-18964771_binding_1310,0.5,170,2,6,273,124,-0.7117113041278248
Dark,bHLH_1:18964522-18964771_reference_binding_2770,0.505882,170,2,9,394,276,-0.5712349788557503
Dark,bHLH_1:18990097-18990346_non_binding_1508,0.470588,170,2,9,412,433,-0.08440466908281845
Dark,bHLH_1:18990097-18990346_non_binding_1648,0.464706,170,2,3,110,83,-0.39080910873241714
Dark,bHLH_1:18990097-18990346_non_binding_788,0.452941,170,2,3,86,51,-0.5819141352676135
Dark,bHLH_1:18990097-18990346_non_binding_996,0.458824,170,2,9,315,197,-0.6580578312220738
Dark,bHLH_1:18990097-18990346_reference_binding_2569,0.464706,170,2,8,300,287,-0.1324193963168939
Dark,bHLH_1:18999241-18999490_binding_1000,0.394118,170,2,5,328,153,-1.2524288070665606
Dark,bHLH_1:18999241-18999490_binding_1157,0.4,170,2,11,538,168,-1.2854512718650495
Dark,bHLH_1:18999241-18999490_reference_binding_2681,0.388235,170,2,16,994,516,-0.8213215744125956
Dark,bHLH_1:19038397-19038646_non_binding_1533,0.464706,170,2,15,503,340,-0.5705826176851289
Dark,bHLH_1:19038397-19038646_non_binding_1672,0.452941,170,2,11,368,312,-0.28460267704344044
Dark,bHLH_1:19038397-19038646_reference_binding_2810,0.458824,170,2,9,522,312,-0.7449938489995251
Dark,bHLH_1:19072252-19072501_non_binding_592,0.470588,170,2,18,857,1059,0.2844845834495365
Dark,bHLH_1:19072252-19072501_non_binding_921,0.476471,170,2,13,571,420,-0.41463878927533865
Dark,bHLH_1:19072252-19072501_reference_binding_2415,0.464706,170,2,15,489,372,-0.24713440828358516
Dark,bHLH_1:19118123-19118372_binding_1186,0.5,170,2,8,173,103,-1.0622570257576347
Dark,bHLH_1:19118123-19118372_non_binding_962,0.5,170,2,11,444,122,-1.7314345228379935
Dark,bHLH_1:19118123-19118372_reference_binding_2671,0.494118,170,2,12,680,256,-1.4602836404522292
Dark,bHLH_1:19118414-19118663_non_binding_884,0.405882,170,2,25,809,1827,1.0803869609418801
Dark,bHLH_1:19118414-19118663_reference_binding_2629,0.405882,170,2,27,1120,2587,1.1604013204886372
Dark,bHLH_1:19354507-19354756_non_binding_566,0.464706,170,2,4,214,52,-1.5734773881085513
Dark,bHLH_1:19354507-19354756_reference_binding_2393,0.470588,170,2,5,207,76,-1.6062125777110074
Dark,bHLH_1:19410685-19410934_non_binding_1701,0.452941,170,2,2,74,41,-0.7451168510658797
Dark,bHLH_1:19410685-19410934_non_binding_877,0.452941,170,2,4,132,26,-1.97288043315657
Dark,bHLH_1:19410685-19410934_non_binding_965,0.447059,170,2,12,667,184,-1.8934589351763842
Dark,bHLH_1:19410685-19410934_reference_binding_2622,0.447059,170,2,6,380,190,-0.9863381905495273
Dark,bHLH_1:19412798-19413047_non_binding_934,0.441176,170,2,11,494,427,-0.11633388512971893
Dark,bHLH_1:19412798-19413047_reference_binding_2661,0.458824,170,2,5,240,292,0.25685748270413267
Dark,bHLH_1:19432803-19433052_non_binding_1765,0.276471,170,2,14,760,1710,1.1965986038075842
Dark,bHLH_1:19432803-19433052_non_binding_1929,0.282353,170,2,12,348,962,1.67328400971914
Dark,bHLH_1:19432803-19433052_reference_binding_2916,0.288235,170,2,8,244,898,1.7192617103024315
Dark,bHLH_1:19446189-19446438_binding_137,0.394118,170,2,20,593,1430,1.2337088974409995
Dark,bHLH_1:19446189-19446438_non_binding_939,0.429412,170,2,9,424,710,0.7349375651209358
Dark,bHLH_1:19446189-19446438_reference_binding_2123,0.417647,170,2,23,679,2247,1.8902711732045365
Dark,bHLH_1:19446922-19447171_binding_393,0.517647,170,2,9,468,2326,2.2518408351377466
Dark,bHLH_1:19446922-19447171_non_binding_694,0.505882,170,2,13,571,702,0.4564718423739592
Dark,bHLH_1:19446922-19447171_non_binding_781,0.517647,170,2,8,473,1566,1.8360965153451256
Dark,bHLH_1:19446922-19447171_reference_binding_2275,0.511765,170,2,10,380,1052,1.5425980834745423
Dark,bHLH_1:19480211-19480460_binding_212,0.441176,170,2,8,426,593,0.7109729403706163
Dark,bHLH_1:19480211-19480460_reference_binding_2174,0.429412,170,2,8,365,465,0.6756993752017277
Dark,bHLH_1:19501945-19502194_non_binding_1522,0.4,170,2,3,99,126,0.786278800756515
Dark,bHLH_1:19501945-19502194_non_binding_876,0.394118,170,2,1,11,8,0.3730584191622638
Dark,bHLH_1:19501945-19502194_reference_binding_2621,0.394118,170,2,1,34,14,0.03381027436424888
Dark,bHLH_1:19519373-19519622_non_binding_775,0.364706,170,2,4,54,101,0.37206354640118605
